lat,lon,MaxWind,RMW,MIN_SLP,SHR_MAG,SHR_HDG,STM_SPD,STM_HDG,SST,OHC,TPW,LAND,850TANG,850VORT,200DVRG,lat(+6h),lon(+6h),MaxWind(+6h),RMW(+6h),MIN_SLP(+6hr),SHR_MAG(+6h),SHR_HDG(+6h),STM_SPD(+6h),STM_HDG(+6h),SST(+6h),OHC(+6h),TPW(+6h),LAND(+6h),850TANG(+6h),850VORT(+6h),200DVRG(+6h),lat(+12h),lon(+12h),MaxWind(+12h),RMW(+12h),MIN_SLP(+12hr),SHR_MAG(+12h),SHR_HDG(+12h),STM_SPD(+12h),STM_HDG(+12h),SST(+12h),OHC(+12h),TPW(+12h),LAND(+12h),850TANG(+12h),850VORT(+12h),200DVRG(+12h),class
31.5,158.3,42,88,1000,16,198,13,15,283,9999,51,1694,66,-8,27,32.8,158.7,43,51,1006,16,200,17,17,271,9999,53,1631,60,-25,13,32.8,158.7,43,51,1006,16,200,17,17,271,9999,53,1631,60,-25,13,0
33,158.9,32,61,1008,18,205,19,26,272,9999,52,1626,54,-27,4,34.7,159.9,35,99,1011,8,179,21,29,262,9999,53,1554,49,-23,12,34.7,159.9,35,99,1011,8,179,21,29,262,9999,53,1554,49,-23,12,0
11.5,124.9,59,99,990,3,147,6,330,279,9999,59,-3,99,54,68,12,124.6,68,94,983,6,190,6,319,271,9999,59,-6,113,52,23,12,124.6,68,94,983,6,190,6,319,271,9999,59,-6,113,52,23,0
11.9,124.3,59,133,993,5,138,6,309,290,9999,59,24,100,55,25,12.3,123.8,55,115,986,3,232,6,312,279,9999,60,56,107,61,34,12.3,123.8,55,115,986,3,232,6,312,279,9999,60,56,107,61,34,0
12.5,123.3,54,127,997,1,225,5,292,297,9999,60,54,97,50,59,12.7,122.8,58,134,988,4,271,5,308,291,9999,61,46,103,58,54,12.7,122.8,58,134,988,4,271,5,308,291,9999,61,46,103,58,54,0
13.1,122.8,55,80,992,3,359,6,289,292,9999,59,11,100,60,69,13.3,122.2,62,20,986,4,219,6,290,276,9999,60,17,101,61,30,13.3,122.2,62,20,986,4,219,6,290,276,9999,60,17,101,61,30,0
13.3,121.9,56,17,991,2,272,4,304,291,9999,60,38,95,55,29,13.5,121.6,57,80,989,8,253,3,316,277,9999,61,29,103,66,24,13.5,121.6,57,80,989,8,253,3,316,277,9999,61,29,103,66,24,0
13.5,121.3,59,143,992,5,285,3,342,274,9999,59,11,95,61,21,13.8,121.2,51,90,994,10,260,4,344,258,9999,60,-20,94,69,49,13.8,121.2,51,90,994,10,260,4,344,258,9999,60,-20,94,69,49,0
14,120.8,58,76,992,8,281,5,324,280,9999,60,-11,94,49,62,14.4,120.5,52,98,994,7,264,6,330,274,9999,61,7,89,42,66,14.4,120.5,52,98,994,7,264,6,330,274,9999,61,7,89,42,66,0
14.7,120.1,50,85,995,8,320,7,316,286,9999,60,9,93,28,91,15.2,119.6,43,107,997,3,280,9,303,294,9999,61,43,85,-19,0,15.2,119.6,43,107,997,3,280,9,303,294,9999,61,43,85,-19,0,0
15.6,119.1,51,92,995,9,1,11,275,301,9999,59,87,94,-12,52,15.7,118,51,97,992,3,299,10,282,299,9999,61,200,101,31,9,15.7,118,51,97,992,3,299,10,282,299,9999,61,200,101,31,9,0
15.8,118.3,50,119,993,4,321,11,291,299,9999,61,166,102,-20,-48,16.2,117.2,52,72,991,7,279,12,285,297,9999,63,277,110,33,-16,16.2,117.2,52,72,991,7,279,12,285,297,9999,63,277,110,33,-16,0
16.1,113.7,45,89,998,10,283,10,253,296,9999,63,453,129,51,52,15.8,112.7,51,141,991,19,258,8,266,294,9999,62,407,134,66,90,15.8,112.7,51,141,991,19,258,8,266,294,9999,62,407,134,66,90,0
15.8,112.6,44,138,998,19,270,4,243,294,9999,61,401,126,53,106,15.6,112.2,49,160,993,22,269,5,276,293,9999,63,358,129,76,92,15.6,112.2,49,160,993,22,269,5,276,293,9999,63,358,129,76,92,0
15.6,112,38,129,999,23,270,5,282,289,9999,62,337,117,61,101,15.7,111.5,46,64,997,19,266,7,292,289,9999,63,290,123,100,72,15.7,111.5,46,64,997,19,266,7,292,289,9999,63,290,123,100,72,0
15.7,111.4,38,91,997,17,264,7,305,289,9999,62,279,114,84,108,16.1,110.8,48,68,996,18,262,9,283,289,9999,63,232,125,96,55,16.1,110.8,48,68,996,18,262,9,283,289,9999,63,232,125,96,55,0
15.7,110.8,45,45,994,18,254,8,270,289,9999,61,218,140,82,76,15.7,110,51,117,992,22,262,6,270,290,9999,62,136,141,81,41,15.7,110,51,117,992,22,262,6,270,290,9999,62,136,141,81,41,0
16,109.9,52,132,992,20,254,7,253,288,9999,61,141,145,91,36,15.8,109.2,55,57,988,27,269,4,243,289,9999,62,69,139,108,37,15.8,109.2,55,57,988,27,269,4,243,289,9999,62,69,139,108,37,0
15.6,109.5,50,67,988,26,264,4,235,289,9999,61,82,129,91,36,15.4,109.2,52,47,989,27,267,3,247,287,9999,62,44,133,109,42,15.4,109.2,52,47,989,27,267,3,247,287,9999,62,44,133,109,42,0
15.4,109.1,46,46,994,24,267,1,224,285,9999,61,34,115,106,31,15.3,109,38,83,995,24,270,2,198,275,9999,61,20,110,99,34,15.3,109,38,83,995,24,270,2,198,275,9999,61,20,110,99,34,0
15.2,109,49,144,993,22,263,3,136,281,9999,59,17,107,94,14,15,109.2,34,97,996,26,273,3,82,277,9999,60,31,107,101,41,15,109.2,34,97,996,26,273,3,82,277,9999,60,31,107,101,41,0
15.4,109.1,32,93,997,20,274,4,105,283,9999,59,34,91,113,44,15.3,109.5,34,153,999,24,280,3,80,285,9999,60,72,88,113,28,15.3,109.5,34,153,999,24,280,3,80,285,9999,60,72,88,113,28,0
15.3,109.2,38,140,993,24,281,3,90,284,9999,60,41,85,106,41,15.3,109.5,28,75,999,20,278,2,75,283,9999,61,72,85,116,40,15.3,109.5,28,75,999,20,278,2,75,283,9999,61,72,85,116,40,0
15.3,109.2,34,63,993,18,282,1,90,282,9999,59,41,86,123,45,15.3,109.3,24,116,1001,17,265,3,30,282,9999,61,51,79,127,37,15.3,109.3,24,116,1001,17,265,3,30,282,9999,61,51,79,127,37,0
15.6,109.2,23,89,1000,14,256,7,316,284,9999,60,54,76,140,43,16.1,108.7,26,182,1002,20,256,8,311,286,9999,60,52,67,130,50,16.1,108.7,26,182,1002,20,256,8,311,286,9999,60,52,67,130,50,0
16,108.7,20,171,1001,18,253,6,310,287,9999,59,45,67,118,44,16.4,108.2,25,191,1003,20,257,7,307,279,9999,61,35,58,125,39,16.4,108.2,25,191,1003,20,257,7,307,279,9999,61,35,58,125,39,0
16.1,108.5,20,160,1002,21,253,7,305,288,9999,60,37,58,108,56,16.5,107.9,22,101,1005,20,248,8,295,276,9999,62,19,56,120,32,16.5,107.9,22,101,1005,20,248,8,295,276,9999,62,19,56,120,32,0
16.1,135.7,69,124,985,3,142,6,260,297,9999,59,1189,100,46,-22,16,135.1,105,58,967,10,166,6,255,297,9999,60,1125,104,66,15,16,135.1,105,58,967,10,166,6,255,297,9999,60,1125,104,66,15,1
16.3,134.7,68,58,984,6,157,10,240,298,9999,59,1096,80,70,0,15.8,133.8,78,156,969,12,175,7,241,299,9999,59,987,82,57,13,15.8,133.8,78,156,969,12,175,7,241,299,9999,59,987,82,57,13,1
16.3,133.5,125,175,938,9,161,9,243,300,9999,57,978,115,62,18,15.9,132.7,135,120,922,14,187,8,247,300,9999,58,882,118,66,9,15.9,132.7,135,120,922,14,187,8,247,300,9999,58,882,118,66,9,0
15.9,132.3,117,93,942,11,187,9,251,300,9999,57,843,116,68,23,15.6,131.4,144,66,918,15,203,9,253,298,9999,59,742,126,86,5,15.6,131.4,144,66,918,15,203,9,253,298,9999,59,742,126,86,5,0
15.5,131.3,139,65,922,12,202,7,246,299,9999,57,728,129,90,31,15.2,130.6,137,37,924,10,195,7,258,297,9999,59,646,130,102,8,15.2,130.6,137,37,924,10,195,7,258,297,9999,59,646,130,102,8,0
15.5,130.2,133,52,930,8,188,9,251,299,9999,58,625,127,113,6,15.2,129.3,133,156,928,11,187,9,267,296,9999,59,526,130,58,1,15.2,129.3,133,156,928,11,187,9,267,296,9999,59,526,130,58,1,0
15.4,129.1,138,167,929,8,173,10,270,297,9999,57,521,131,53,-30,15.4,128.1,130,117,934,14,191,9,279,296,9999,59,442,135,87,23,15.4,128.1,130,117,934,14,191,9,279,296,9999,59,442,135,87,23,0
15.5,128.1,140,121,926,8,174,10,276,295,9999,58,450,145,71,-13,15.6,127.1,138,150,921,11,216,10,288,298,9999,61,395,149,106,-3,15.6,127.1,138,150,921,11,216,10,288,298,9999,61,395,149,106,-3,0
16.6,125,116,101,941,3,205,9,312,297,9999,61,272,149,104,54,17.2,124.3,102,116,949,9,193,10,316,295,9999,62,191,156,115,59,17.2,124.3,102,116,949,9,193,10,316,295,9999,62,191,156,115,59,1
17.1,124.1,127,56,929,6,194,11,328,294,9999,61,170,164,109,82,18,123.5,143,162,918,11,211,11,328,294,9999,64,127,164,109,36,18,123.5,143,162,918,11,211,11,328,294,9999,64,127,164,109,36,0
17.9,123.4,150,126,916,11,218,10,325,296,9999,62,120,171,110,43,18.7,122.8,145,122,918,11,201,10,327,297,9999,65,48,166,119,35,18.7,122.8,145,122,918,11,201,10,327,297,9999,65,48,166,119,35,0
18.6,122.9,137,110,922,9,205,10,320,296,9999,64,54,162,113,68,19.4,122.2,135,75,926,12,183,10,331,298,9999,66,102,166,88,28,19.4,122.2,135,75,926,12,183,10,331,298,9999,66,102,166,88,28,0
19.5,122.3,150,101,908,11,176,10,337,297,9999,66,112,186,79,71,20.4,121.9,150,44,910,21,173,9,338,294,9999,65,211,192,63,40,20.4,121.9,150,44,910,21,173,9,338,294,9999,65,211,192,63,40,0
20.3,122,147,46,915,21,171,8,338,292,9999,64,204,181,58,51,21,121.7,116,135,925,17,186,7,352,286,9999,66,145,192,76,92,21,121.7,116,135,925,17,186,7,352,286,9999,66,145,192,76,92,0
21.1,121.6,140,139,912,14,184,6,360,287,9999,63,130,205,82,118,21.7,121.6,136,119,921,17,183,6,360,280,9999,65,89,197,107,101,21.7,121.6,136,119,921,17,183,6,360,280,9999,65,89,197,107,101,0
21.8,121.8,116,123,934,15,193,8,360,281,9999,65,104,175,104,128,22.6,121.8,95,133,945,15,182,9,6,287,9999,65,72,179,78,127,22.6,121.8,95,133,945,15,182,9,6,287,9999,65,72,179,78,127,0
22.8,122,108,120,945,11,179,11,9,291,9999,65,82,188,65,150,23.9,122.2,107,20,948,14,173,13,6,295,9999,65,54,192,78,86,23.9,122.2,107,20,948,14,173,13,6,295,9999,65,54,192,78,86,0
23.8,122.3,111,11,943,12,156,16,3,296,9999,65,68,190,77,122,25.4,122.4,111,45,937,6,144,15,5,286,9999,65,60,209,93,116,25.4,122.4,111,45,937,6,144,15,5,286,9999,65,60,209,93,116,0
25.2,122.3,108,82,939,8,147,11,14,285,9999,63,42,194,98,139,26.3,122.6,104,76,944,9,139,16,8,282,9999,65,149,214,97,96,26.3,122.6,104,76,944,9,139,16,8,282,9999,65,149,214,97,96,0
26.1,122.6,92,77,949,6,137,17,12,283,9999,64,131,196,97,110,27.8,123,91,93,948,11,107,18,360,293,9999,65,157,210,71,48,27.8,123,91,93,948,11,107,18,360,293,9999,65,157,210,71,48,0
27.6,123,83,61,957,9,131,20,3,292,9999,65,166,194,68,73,29.6,123.1,81,154,958,18,54,14,349,274,9999,65,110,214,61,75,29.6,123.1,81,154,958,18,54,14,349,274,9999,65,110,214,61,75,0
29.1,123.6,83,148,959,13,70,12,344,285,9999,67,164,208,64,60,30.3,123.2,63,80,962,19,47,11,358,267,9999,64,120,229,71,79,30.3,123.2,63,80,962,19,47,11,358,267,9999,64,120,229,71,79,0
30.7,123.4,73,64,964,22,44,9,5,271,9999,63,145,221,57,84,31.6,123.5,63,125,966,28,64,5,355,266,9999,61,151,220,49,47,31.6,123.5,63,125,966,28,64,5,355,266,9999,61,151,220,49,47,0
30.9,123.5,64,139,971,18,62,4,360,263,9999,64,153,220,49,29,31.3,123.5,55,149,974,15,59,5,37,260,9999,62,155,215,60,27,31.3,123.5,55,149,974,15,59,5,37,260,9999,62,155,215,60,27,0
31.5,123.5,64,61,972,18,72,3,69,262,9999,61,152,224,56,-24,31.6,123.8,54,113,972,10,32,4,114,261,9999,60,180,209,74,50,31.6,123.8,54,113,972,10,32,4,114,261,9999,60,180,209,74,50,0
31.3,123.8,54,111,977,10,22,6,120,258,9999,60,183,194,76,64,31,124.4,44,158,979,9,17,6,111,260,9999,60,239,181,73,36,31,124.4,44,158,979,9,17,6,111,260,9999,60,239,181,73,36,0
30.8,124.3,45,120,989,10,8,7,106,259,9999,59,229,176,68,48,30.6,125.1,39,41,987,10,76,5,96,270,9999,60,305,158,47,-46,30.6,125.1,39,41,987,10,76,5,96,270,9999,60,305,158,47,-46,0
30.5,124.7,45,48,989,11,57,3,111,260,9999,58,265,170,44,-45,30.4,125,43,95,985,6,119,2,103,264,9999,59,292,153,23,-39,30.4,125,43,95,985,6,119,2,103,264,9999,59,292,153,23,-39,0
30.2,125.5,29,55,998,5,123,3,69,273,9999,59,337,120,23,-14,30.3,125.8,33,94,998,1,275,2,65,276,9999,60,367,114,18,-18,30.3,125.8,33,94,998,1,275,2,65,276,9999,60,367,114,18,-18,0
30.1,126.2,30,30,999,2,263,6,8,281,9999,61,396,85,23,-29,30.7,126.3,40,76,1001,2,44,4,360,280,9999,61,368,100,18,-31,30.7,126.3,40,76,1001,2,44,4,360,280,9999,61,368,100,18,-31,0
30.2,126.2,47,41,991,4,320,3,344,279,9999,62,392,118,19,-42,30.5,126.1,44,158,991,3,81,4,324,277,9999,61,392,119,16,-64,30.5,126.1,44,158,991,3,81,4,324,277,9999,61,392,119,16,-64,0
30.1,125.5,44,122,989,3,339,3,330,269,9999,61,337,125,24,-66,30.4,125.3,45,66,985,3,316,4,328,270,9999,60,320,144,17,2,30.4,125.3,45,66,985,3,316,4,328,270,9999,60,320,144,17,2,0
30.3,125.2,51,68,986,3,347,5,341,267,9999,60,309,152,9,-3,30.8,125,49,53,983,10,358,5,349,269,9999,58,296,154,17,66,30.8,125,49,53,983,10,358,5,349,269,9999,58,296,154,17,66,0
30.4,125.1,54,107,981,10,349,5,19,267,9999,58,301,165,13,74,30.9,125.3,51,147,976,13,17,7,18,269,9999,57,324,164,33,53,30.9,125.3,51,147,976,13,17,7,18,269,9999,57,324,164,33,53,0
31.1,125.4,55,135,981,14,358,8,18,271,9999,57,334,169,30,79,31.9,125.7,52,124,978,19,45,8,34,262,9999,54,280,166,24,7,31.9,125.7,52,124,978,19,45,8,34,262,9999,54,280,166,24,7,0
31.7,125.9,55,107,983,15,43,10,37,270,9999,56,296,162,17,5,32.5,126.6,50,72,983,20,78,12,40,269,9999,55,200,159,50,22,32.5,126.6,50,72,983,20,78,12,40,269,9999,55,200,159,50,22,0
32.3,126.8,50,95,985,21,85,15,38,274,9999,57,223,146,38,2,33.5,127.9,50,118,986,27,83,14,50,267,9999,54,145,164,63,54,33.5,127.9,50,118,986,27,83,14,50,267,9999,54,145,164,63,54,0
32.9,127.5,52,98,990,24,88,14,56,274,9999,56,176,139,36,29,33.7,128.9,54,164,990,23,82,16,66,264,9999,52,79,149,47,77,33.7,128.9,54,164,990,23,82,16,66,264,9999,52,79,149,47,77,0
33.4,129.3,40,182,992,25,84,18,77,255,9999,55,29,114,30,92,33.8,131.4,38,43,998,24,92,19,76,251,9999,53,17,115,43,47,33.8,131.4,38,43,998,24,92,19,76,251,9999,53,17,115,43,47,0
33.9,131.5,55,62,994,27,85,21,84,260,9999,53,5,106,39,44,34.1,134,43,30,996,26,99,17,87,234,9999,52,-30,121,41,52,34.1,134,43,30,996,26,99,17,87,234,9999,52,-30,121,41,52,0
34,134.3,32,52,999,26,93,17,87,251,9999,50,-32,85,26,69,34.1,136.4,40,97,1001,23,100,12,85,246,9999,50,-5,85,65,-8,34.1,136.4,40,97,1001,23,100,12,85,246,9999,50,-5,85,65,-8,0
34.1,136.4,35,131,1002,25,93,12,65,258,9999,49,-5,91,70,1,34.6,137.7,32,99,1001,26,91,12,71,261,9999,49,0,76,75,-34,34.6,137.7,32,99,1001,26,91,12,71,261,9999,49,0,76,75,-34,0
34.3,138.9,27,59,1005,24,109,13,67,274,9999,47,33,60,59,-16,34.8,140.3,31,138,1006,26,131,10,84,263,9999,45,40,46,40,-23,34.8,140.3,31,138,1006,26,131,10,84,263,9999,45,40,46,40,-23,0
14.1,141.8,44,52,997,3,85,9,312,300,9999,59,1780,115,92,75,14.7,141.1,46,98,993,9,133,10,318,299,9999,61,1713,129,79,60,14.7,141.1,46,98,993,9,133,10,318,299,9999,61,1713,129,79,60,0
14.6,140.9,53,119,995,5,130,10,312,299,9999,61,1690,143,78,67,15.3,140.1,70,44,977,7,110,10,312,298,9999,62,1619,147,82,74,15.3,140.1,70,44,977,7,110,10,312,298,9999,62,1619,147,82,74,1
15.3,140.4,50,87,993,3,58,8,316,298,9999,62,1650,121,79,84,15.9,139.8,73,109,977,7,108,8,321,297,9999,63,1602,140,91,92,15.9,139.8,73,109,977,7,108,8,321,297,9999,63,1602,140,91,92,1
16.2,139.1,53,113,990,5,47,6,302,298,9999,61,1538,120,99,122,16.5,138.6,60,135,980,8,126,6,330,298,9999,62,1497,137,78,86,16.5,138.6,60,135,980,8,126,6,330,298,9999,62,1497,137,78,86,1
16.7,138.5,59,135,985,5,74,5,324,299,9999,60,1494,133,79,130,17.1,138.2,87,50,969,12,132,6,337,300,9999,61,1477,140,64,101,17.1,138.2,87,50,969,12,132,6,337,300,9999,61,1477,140,64,101,1
16.9,138.2,68,80,980,5,148,9,354,300,9999,62,1470,139,70,163,17.8,138.1,66,118,975,10,121,7,341,298,9999,63,1494,150,73,134,17.8,138.1,66,118,975,10,121,7,341,298,9999,63,1494,150,73,134,1
17.6,137.6,89,128,961,3,146,4,335,297,9999,63,1436,197,84,170,18,137.4,90,117,956,7,137,5,349,296,9999,64,1434,207,83,85,18,137.4,90,117,956,7,137,5,349,296,9999,64,1434,207,83,85,1
18.1,137.4,116,91,938,5,154,4,360,297,9999,63,1438,246,88,86,18.5,137.4,131,130,919,11,115,5,354,294,9999,62,1457,263,96,59,18.5,137.4,131,130,919,11,115,5,354,294,9999,62,1457,263,96,59,1
18.5,136.9,104,113,952,11,124,3,360,297,9999,61,1410,221,104,53,18.8,136.9,104,112,946,12,134,4,360,292,9999,61,1425,231,99,78,18.8,136.9,104,112,946,12,134,4,360,292,9999,61,1425,231,99,78,0
18.6,136.9,141,110,908,8,152,5,11,292,9999,61,1415,278,98,82,19.1,137,139,164,904,7,182,4,360,276,9999,62,1450,277,106,117,19.1,137,139,164,904,7,182,4,360,276,9999,62,1450,277,106,117,0
18.8,136.7,149,157,905,9,220,4,360,284,9999,61,1406,286,107,109,19.2,136.7,133,174,908,8,206,4,345,268,9999,62,1428,284,108,92,19.2,136.7,133,174,908,8,206,4,345,268,9999,62,1428,284,108,92,0
18.9,136.7,129,133,921,6,241,4,347,269,9999,62,1412,271,105,80,19.3,136.6,114,82,924,4,194,3,343,251,9999,62,1425,271,94,58,19.3,136.6,114,82,924,4,194,3,343,251,9999,62,1425,271,94,58,0
19.4,136.7,108,92,939,3,287,2,335,244,9999,61,1429,259,94,59,19.6,136.6,83,76,947,3,187,3,349,237,9999,62,1404,256,94,75,19.6,136.6,83,76,947,3,187,3,349,237,9999,62,1404,256,94,75,0
19.6,136.7,109,74,938,1,219,3,360,232,9999,62,1409,301,100,76,19.9,136.7,99,83,926,4,224,4,352,236,9999,62,1378,282,108,70,19.9,136.7,99,83,926,4,224,4,352,236,9999,62,1378,282,108,70,0
19.9,136.7,93,89,950,2,238,4,335,237,9999,63,1378,289,114,108,20.3,136.5,79,148,948,2,175,4,332,259,9999,64,1329,275,128,41,20.3,136.5,79,148,948,2,175,4,332,259,9999,64,1329,275,128,41,0
20.1,136.4,89,135,957,1,255,4,335,247,9999,63,1345,291,128,76,20.5,136.2,80,125,947,2,85,4,335,270,9999,64,1296,279,140,27,20.5,136.2,80,125,947,2,85,4,335,270,9999,64,1296,279,140,27,0
20.5,136.3,90,124,958,2,79,4,335,266,9999,63,1300,303,141,51,20.9,136.1,81,117,946,9,152,5,340,282,9999,64,1251,281,141,35,20.9,136.1,81,117,946,9,152,5,340,282,9999,64,1251,281,141,35,0
21,136.2,93,89,952,7,137,7,345,283,9999,64,1245,316,140,82,21.7,136,88,135,936,8,109,7,340,288,9999,65,1166,292,152,40,21.7,136,88,135,936,8,109,7,340,288,9999,65,1166,292,152,40,0
21.7,135.7,95,119,949,7,90,6,331,288,9999,64,1153,310,163,74,22.2,135.4,86,86,940,7,106,6,327,286,9999,66,1089,294,170,8,22.2,135.4,86,86,940,7,106,6,327,286,9999,66,1089,294,170,8,0
22,135.5,98,83,944,6,95,6,331,287,9999,65,1114,324,171,57,22.5,135.2,93,69,930,8,132,6,341,284,9999,65,1051,306,174,8,22.5,135.2,93,69,930,8,132,6,341,284,9999,65,1051,306,174,8,0
22.6,135.6,105,83,938,8,121,7,353,286,9999,65,1058,332,164,45,23.3,135.5,95,108,931,12,130,6,360,283,9999,66,983,311,151,17,23.3,135.5,95,108,931,12,130,6,360,283,9999,66,983,311,151,17,0
23.3,135.4,116,104,927,12,113,7,15,283,9999,64,979,358,155,10,24,135.6,106,86,912,17,109,8,17,282,9999,66,920,331,138,61,24,135.6,106,86,912,17,109,8,17,282,9999,66,920,331,138,61,0
24.2,135.4,115,79,925,15,98,8,21,283,9999,64,890,348,141,61,24.9,135.7,94,169,924,16,97,10,22,282,9999,65,840,322,153,41,24.9,135.7,94,169,924,16,97,10,22,282,9999,65,840,322,153,41,0
24.9,135.5,115,165,926,14,89,11,24,283,9999,64,829,364,167,45,25.9,136,109,159,916,14,87,11,22,284,9999,65,764,333,131,66,25.9,136,109,159,916,14,87,11,22,284,9999,65,764,333,131,66,0
25.8,135.9,109,139,928,12,84,10,15,284,9999,64,767,343,138,62,26.8,136.2,82,90,933,13,87,11,24,287,9999,65,698,321,98,61,26.8,136.2,82,90,933,13,87,11,24,287,9999,65,698,321,98,61,0
26.7,136.4,99,49,943,14,95,12,32,287,9999,64,720,346,111,53,27.7,137.1,78,24,931,15,80,12,35,281,9999,66,656,317,106,31,27.7,137.1,78,24,931,15,80,12,35,281,9999,66,656,317,106,31,0
28,137.3,91,73,950,18,81,12,35,280,9999,64,628,345,105,76,29,138.1,78,64,937,20,79,14,37,277,9999,65,546,305,97,27,29,138.1,78,64,937,20,79,14,37,277,9999,65,546,305,97,27,0
29.2,138.3,79,60,957,20,77,15,31,277,9999,63,533,305,99,50,30.5,139.2,64,50,955,21,73,15,33,275,9999,64,456,268,94,52,30.5,139.2,64,50,955,21,73,15,33,275,9999,64,456,268,94,52,0
30.4,139.3,81,45,957,17,70,17,38,275,9999,63,468,307,104,97,31.7,140.5,69,47,952,17,47,18,38,270,9999,63,355,279,106,86,31.7,140.5,69,47,952,17,47,18,38,270,9999,63,355,279,106,86,0
12.6,113.9,22,68,1007,8,228,10,295,291,9999,63,510,79,51,94,13,113,37,53,1005,12,210,14,310,290,9999,64,412,88,50,87,13,113,37,53,1005,12,210,14,310,290,9999,64,412,88,50,87,0
13,112.5,26,47,1002,11,217,14,316,290,9999,62,358,89,60,109,14,111.5,37,20,1000,15,219,14,306,289,9999,64,248,102,82,96,14,111.5,37,20,1000,15,219,14,306,289,9999,64,248,102,82,96,0
13.4,111.1,27,18,1005,20,232,11,304,292,9999,63,206,97,51,100,14,110.2,47,92,998,19,240,8,299,292,9999,63,108,109,68,100,14,110.2,47,92,998,19,240,8,299,292,9999,63,108,109,68,100,0
14.3,110.1,34,128,1003,19,242,6,280,290,9999,62,99,95,74,133,14.4,109.5,52,72,996,17,233,5,308,284,9999,62,41,97,76,91,14.4,109.5,52,72,996,17,233,5,308,284,9999,62,41,97,76,91,0
15.2,108.9,34,109,1001,15,225,7,294,273,9999,61,7,84,80,129,15.5,108.2,27,139,1005,15,216,13,304,231,9999,60,-32,85,75,66,15.5,108.2,27,139,1005,15,216,13,304,231,9999,60,-32,85,75,66,0
17.9,110.8,37,64,995,3,223,5,349,292,9999,66,101,116,135,57,18.4,110.7,37,90,994,1,201,6,342,291,9999,67,49,134,125,47,18.4,110.7,37,90,994,1,201,6,342,291,9999,67,49,134,125,47,0
18.8,110.9,38,115,992,1,169,9,335,292,9999,67,39,116,121,70,19.6,110.5,40,102,994,6,37,8,317,252,9999,67,-38,134,121,48,19.6,110.5,40,102,994,6,37,8,317,252,9999,67,-38,134,121,48,0
19,110.4,40,152,990,9,290,6,280,275,9999,65,-18,144,124,61,19.1,109.8,43,66,990,11,307,2,251,234,9999,64,-68,153,129,37,19.1,109.8,43,66,990,11,307,2,251,234,9999,64,-68,153,129,37,0
19.4,110.1,35,111,994,10,292,3,137,274,9999,64,-63,132,135,41,19.2,110.3,37,107,997,18,303,5,67,251,9999,64,-35,134,132,41,19.2,110.3,37,107,997,18,303,5,67,251,9999,64,-35,134,132,41,0
19.8,109.6,41,102,995,18,321,6,57,284,9999,63,-9,130,119,48,20.1,110.1,39,101,997,16,331,5,360,278,9999,64,11,137,133,47,20.1,110.1,39,101,997,16,331,5,360,278,9999,64,11,137,133,47,0
20.2,109.2,57,126,992,21,334,6,310,289,9999,62,51,125,85,65,20.6,108.7,44,159,996,14,355,6,280,295,9999,60,112,139,92,56,20.6,108.7,44,159,996,14,355,6,280,295,9999,60,112,139,92,56,0
20.1,109,41,159,992,20,330,7,279,289,9999,61,54,126,97,73,20.2,108.3,45,161,993,11,354,5,282,291,9999,60,106,151,96,44,20.2,108.3,45,161,993,11,354,5,282,291,9999,60,106,151,96,44,0
20.2,108.7,39,118,996,12,329,3,290,290,9999,60,81,120,81,56,20.3,108.4,37,97,996,4,349,5,276,292,9999,59,109,127,81,36,20.3,108.4,37,97,996,4,349,5,276,292,9999,59,109,127,81,36,0
20.5,107.3,39,124,996,7,310,8,255,294,9999,58,48,107,78,27,20.3,106.5,30,126,998,8,329,7,232,271,9999,57,2,102,98,14,20.3,106.5,30,126,998,8,329,7,232,271,9999,57,2,102,98,14,0
20.7,107,34,107,995,6,282,6,260,284,9999,58,12,100,61,55,20.6,106.4,36,162,999,6,347,5,259,247,9999,58,-27,101,45,31,20.6,106.4,36,162,999,6,347,5,259,247,9999,58,-27,101,45,31,0
20.5,106.4,23,114,1000,7,291,6,280,272,9999,58,-20,71,49,45,20.6,105.8,30,57,1003,3,360,5,254,226,9999,58,-71,72,10,28,20.6,105.8,30,57,1003,3,360,5,254,226,9999,58,-71,72,10,28,0
17.1,159.7,39,126,997,18,26,8,285,295,9999,60,2791,110,91,142,17.3,158.9,42,92,998,22,42,8,302,294,9999,61,2719,126,84,57,17.3,158.9,42,92,998,22,42,8,302,294,9999,61,2719,126,84,57,0
17.5,159.5,42,62,995,22,44,11,316,294,9999,60,2743,118,96,67,18.3,158.7,54,85,989,26,61,12,295,293,9999,60,2619,130,67,29,18.3,158.7,54,85,989,26,61,12,295,293,9999,60,2619,130,67,29,0
18.2,158.7,44,97,994,25,52,14,278,293,9999,60,2628,115,79,44,18.4,157.2,43,87,997,23,48,11,283,293,9999,61,2509,125,89,13,18.4,157.2,43,87,997,23,48,11,283,293,9999,61,2509,125,89,13,0
18.6,157.6,47,111,995,27,47,10,288,291,9999,60,2518,119,85,26,18.9,156.6,44,154,994,29,45,9,286,292,9999,60,2425,135,101,59,18.9,156.6,44,154,994,29,45,9,286,292,9999,60,2425,135,101,59,0
