lat,lon,MaxWind,RMW,MIN_SLP,SHR_MAG,SHR_HDG,STM_SPD,STM_HDG,SST,OHC,TPW,LAND,850TANG,850VORT,200DVRG,lat(+6h),lon(+6h),MaxWind(+6h),RMW(+6h),MIN_SLP(+6hr),SHR_MAG(+6h),SHR_HDG(+6h),STM_SPD(+6h),STM_HDG(+6h),SST(+6h),OHC(+6h),TPW(+6h),LAND(+6h),850TANG(+6h),850VORT(+6h),200DVRG(+6h),lat(+12h),lon(+12h),MaxWind(+12h),RMW(+12h),MIN_SLP(+12hr),SHR_MAG(+12h),SHR_HDG(+12h),STM_SPD(+12h),STM_HDG(+12h),SST(+12h),OHC(+12h),TPW(+12h),LAND(+12h),850TANG(+12h),850VORT(+12h),200DVRG(+12h),class
14.6,122.8,92,105,970,9,224,12,289,282,9999,62,48,216,120,149,15,121.6,82,83,971,5,158,14,284,257,9999,64,14,220,113,112,15,121.6,82,83,971,5,158,14,284,257,9999,64,14,220,113,112,0
15,121.3,114,96,961,4,164,16,277,248,9999,64,-15,235,104,125,15.2,119.7,77,89,969,2,134,14,280,280,9999,65,33,245,112,149,15.2,119.7,77,89,969,2,134,14,280,280,9999,65,33,245,112,149,0
15.2,119.6,86,54,970,3,253,11,281,284,9999,66,43,256,111,134,15.4,118.5,63,111,971,7,38,11,273,279,9999,66,154,250,116,177,15.4,118.5,63,111,971,7,38,11,273,279,9999,66,154,250,116,177,0
15.2,118.5,77,108,974,7,19,10,270,285,9999,66,159,266,93,118,15.2,117.5,76,89,963,4,33,11,278,278,9999,66,263,258,108,140,15.2,117.5,76,89,963,4,33,11,278,278,9999,66,263,258,108,140,0
15.2,117.4,86,150,976,4,239,12,270,279,9999,66,274,281,98,68,15.2,116.2,70,121,961,6,114,10,270,267,9999,64,400,258,85,66,15.2,116.2,70,121,961,6,114,10,270,267,9999,64,400,258,85,66,0
15.4,115.5,74,129,974,3,96,11,291,262,9999,63,468,256,79,41,15.8,114.4,59,94,969,9,47,11,289,254,9999,61,531,235,83,79,15.8,114.4,59,94,969,9,47,11,289,254,9999,61,531,235,83,79,1
15.4,114.4,73,173,975,4,44,10,287,254,9999,62,561,250,70,48,15.7,113.4,65,88,965,9,22,10,281,253,9999,60,462,233,79,57,15.7,113.4,65,88,965,9,22,10,281,253,9999,60,462,233,79,57,1
16,110.2,104,189,953,13,59,11,286,254,9999,54,169,219,26,27,16.3,109.1,84,170,959,20,71,10,285,259,9999,53,99,194,18,-2,16.3,109.1,84,170,959,20,71,10,285,259,9999,53,99,194,18,-2,0
16.4,109.4,95,103,959,16,80,10,293,257,9999,54,130,205,2,3,16.8,108.4,98,92,958,26,93,10,293,258,9999,52,81,175,-15,1,16.8,108.4,98,92,958,26,93,10,293,258,9999,52,81,175,-15,1,0
16.7,108.5,79,86,978,20,95,9,295,258,9999,53,82,144,-5,6,17.1,107.6,61,106,985,23,105,10,296,253,9999,52,41,128,-14,4,17.1,107.6,61,106,985,23,105,10,296,253,9999,52,41,128,-14,4,0
17.1,107.9,81,96,976,21,108,13,304,258,9999,53,65,149,-1,9,17.8,106.8,64,111,982,23,107,11,304,243,9999,52,31,110,-38,-8,17.8,106.8,64,111,982,23,107,11,304,243,9999,52,31,110,-38,-8,0
17.7,106.5,89,103,983,18,115,7,294,224,9999,52,0,116,-30,2,18,105.8,41,117,1002,18,111,10,284,187,9999,51,-48,79,-44,-8,18,105.8,41,117,1002,18,111,10,284,187,9999,51,-48,79,-44,-8,0
4.7,154.7,45,55,996,13,265,12,279,295,9999,64,1418,164,217,175,4.9,153.5,58,95,988,18,258,12,290,294,9999,64,1369,185,210,192,4.9,153.5,58,95,988,18,258,12,290,294,9999,64,1369,185,210,192,0
4.8,153.6,45,116,996,14,253,11,297,294,9999,63,1365,174,205,197,5.3,152.6,66,88,988,14,248,11,298,289,9999,63,1358,193,232,167,5.3,152.6,66,88,988,14,248,11,298,289,9999,63,1358,193,232,167,0
5.3,152.5,55,103,990,16,253,11,297,289,9999,62,1351,192,231,159,5.8,151.5,72,123,982,12,260,12,292,287,9999,61,1336,214,223,134,5.8,151.5,72,123,982,12,260,12,292,287,9999,61,1336,214,223,134,1
5.6,151.1,61,111,987,17,271,9,291,287,9999,60,1294,203,227,111,5.9,150.3,64,136,983,13,264,9,299,287,9999,61,1276,214,223,130,5.9,150.3,64,136,983,13,264,9,299,287,9999,61,1276,214,223,130,1
6.2,150.5,65,122,983,16,266,11,304,287,9999,60,1316,209,215,116,6.8,149.6,71,111,978,19,271,11,299,284,9999,61,1320,209,203,81,6.8,149.6,71,111,978,19,271,11,299,284,9999,61,1320,209,203,81,1
6.9,149.3,75,79,965,20,273,12,299,283,9999,60,1313,230,206,110,7.5,148.2,95,82,965,21,284,11,299,279,9999,61,1319,232,213,94,7.5,148.2,95,82,965,21,284,11,299,279,9999,61,1319,232,213,94,0
7.1,148.8,85,109,958,24,282,12,301,281,9999,60,1307,226,201,84,7.7,147.8,111,138,948,16,264,11,308,278,9999,60,1323,251,218,94,7.7,147.8,111,138,948,16,264,11,308,278,9999,60,1323,251,218,94,0
7.6,148.2,90,139,961,18,275,11,315,277,9999,60,1329,229,212,63,8.4,147.4,97,136,960,11,278,12,315,278,9999,60,1380,239,201,40,8.4,147.4,97,136,960,11,278,12,315,278,9999,60,1380,239,201,40,0
8.2,147.1,95,150,958,12,285,12,319,278,9999,59,1348,256,210,53,9.1,146.3,115,124,946,11,287,12,314,277,9999,58,1413,255,191,63,9.1,146.3,115,124,946,11,287,12,314,277,9999,58,1413,255,191,63,0
9.1,146.1,100,108,948,10,299,12,312,277,9999,56,1405,251,198,82,9.9,145.2,118,151,945,9,316,12,310,276,9999,57,1456,255,173,55,9.9,145.2,118,151,945,9,316,12,310,276,9999,57,1456,255,173,55,0
9.7,145.1,109,121,943,9,324,12,312,276,9999,57,1431,236,178,64,10.5,144.2,107,105,945,9,10,11,304,275,9999,58,1483,247,165,66,10.5,144.2,107,105,945,9,10,11,304,275,9999,58,1483,247,165,66,1
10.3,144,105,143,949,13,5,8,294,274,9999,57,1456,246,159,43,10.6,143.3,101,111,951,12,17,7,307,272,9999,59,1467,248,177,35,10.6,143.3,101,111,951,12,17,7,307,272,9999,59,1467,248,177,35,1
10.7,143.7,109,106,948,11,11,9,325,274,9999,59,1490,265,171,41,11.4,143.2,105,135,942,12,6,8,321,273,9999,60,1545,256,158,59,11.4,143.2,105,135,942,12,6,8,321,273,9999,60,1545,256,158,59,0
11.4,143.2,116,108,937,11,7,6,322,273,9999,59,1545,271,160,75,11.9,142.8,116,118,938,14,0,6,322,272,9999,59,1581,258,147,87,11.9,142.8,116,118,938,14,0,6,322,272,9999,59,1581,258,147,87,0
12,142.8,138,85,914,15,18,6,316,272,9999,59,1591,283,151,81,12.4,142.4,123,85,919,13,51,5,319,271,9999,57,1619,274,137,90,12.4,142.4,123,85,919,13,51,5,319,271,9999,57,1619,274,137,90,0
12.4,142.4,138,63,916,14,54,6,330,271,9999,57,1619,292,139,80,12.9,142.1,132,61,918,16,64,5,308,269,9999,57,1663,275,119,102,12.9,142.1,132,61,918,16,64,5,308,269,9999,57,1663,275,119,102,0
12.6,142.1,141,59,917,10,56,6,302,268,9999,56,1631,289,130,95,12.9,141.6,128,94,918,11,46,5,292,267,9999,56,1649,268,116,95,12.9,141.6,128,94,918,11,46,5,292,267,9999,56,1649,268,116,95,0
12.9,141.7,113,63,940,8,42,5,292,267,9999,56,1652,250,117,97,13.1,141.2,111,73,944,9,37,6,290,268,9999,55,1660,228,115,50,13.1,141.2,111,73,944,9,37,6,290,268,9999,55,1660,228,115,50,0
13.1,141.2,104,97,954,9,51,7,297,268,9999,55,1660,221,118,72,13.4,140.6,110,109,952,9,58,5,297,270,9999,55,1637,208,113,27,13.4,140.6,110,109,952,9,58,5,297,270,9999,55,1637,208,113,27,1
13.1,140.7,112,108,950,8,54,4,316,269,9999,54,1639,217,124,35,13.4,140.4,108,134,952,8,78,5,320,269,9999,54,1617,199,108,32,13.4,140.4,108,134,952,8,78,5,320,269,9999,54,1617,199,108,32,1
13.4,140.4,116,105,945,6,117,6,330,269,9999,54,1617,218,98,47,13.9,140.1,116,144,941,8,100,5,332,269,9999,56,1595,201,83,33,13.9,140.1,116,144,941,8,100,5,332,269,9999,56,1595,201,83,33,0
13.8,140.2,142,69,909,6,119,5,339,269,9999,55,1605,262,85,50,14.3,140,144,98,908,4,40,4,340,268,9999,55,1590,242,84,30,14.3,140,144,98,908,4,40,4,340,268,9999,55,1590,242,84,30,0
14.2,140.1,133,120,921,4,101,5,349,268,9999,54,1599,248,75,38,14.7,140,135,128,921,5,29,5,348,268,9999,56,1596,235,72,35,14.7,140,135,128,921,5,29,5,348,268,9999,56,1596,235,72,35,0
14.7,139.9,132,128,930,6,64,3,360,268,9999,55,1586,230,68,46,15,139.9,125,136,933,12,44,3,360,267,9999,54,1591,225,80,39,15,139.9,125,136,933,12,44,3,360,267,9999,54,1591,225,80,39,0
14.9,139.8,118,81,940,10,65,4,26,267,9999,53,1579,216,80,54,15.3,140,120,134,938,14,58,4,22,266,9999,53,1608,201,72,37,15.3,140,120,134,938,14,58,4,22,266,9999,53,1608,201,72,37,0
15.2,139.9,122,131,940,10,53,3,44,266,9999,53,1595,204,77,46,15.4,140.1,110,157,948,16,60,2,26,263,9999,52,1621,187,78,32,15.4,140.1,110,157,948,16,60,2,26,263,9999,52,1621,187,78,32,0
15.5,139.8,105,128,955,19,67,1,44,265,9999,53,1592,185,70,36,15.6,139.9,113,146,963,23,63,3,322,264,9999,52,1605,164,75,28,15.6,139.9,113,146,963,23,63,3,322,264,9999,52,1605,164,75,28,0
15.6,140.1,94,125,955,20,61,4,297,263,9999,51,1626,157,75,40,15.8,139.7,59,118,988,27,69,6,275,264,9999,52,1589,143,66,40,15.8,139.7,59,118,988,27,69,6,275,264,9999,52,1589,143,66,40,0
15.7,140.1,89,59,959,23,65,6,270,261,9999,49,1628,180,68,48,15.7,139.5,45,132,988,31,72,8,277,263,9999,50,1565,130,63,35,15.7,139.5,45,132,988,31,72,8,277,263,9999,50,1565,130,63,35,0
16.2,139.9,80,123,976,29,62,8,285,263,9999,48,1621,181,52,31,16.4,139.1,47,105,988,40,77,9,285,265,9999,49,1544,138,45,23,16.4,139.1,47,105,988,40,77,9,285,265,9999,49,1544,138,45,23,0
16.5,139.5,70,104,984,38,76,12,295,264,9999,47,1589,157,44,31,17,138.4,47,104,991,47,93,11,294,266,9999,47,1494,120,13,17,17,138.4,47,104,991,47,93,11,294,266,9999,47,1494,120,13,17,0
16.6,137.7,39,94,1001,41,96,9,298,265,9999,46,1409,101,28,7,17,136.9,34,91,1003,43,114,8,307,262,9999,46,1343,85,8,24,17,136.9,34,91,1003,43,114,8,307,262,9999,46,1343,85,8,24,0
17.1,136.7,35,76,1003,43,111,8,316,261,9999,45,1327,91,9,15,17.7,136.1,31,95,1004,46,126,9,314,262,9999,45,1295,77,-8,-1,17.7,136.1,31,95,1004,46,126,9,314,262,9999,45,1295,77,-8,-1,0
17.6,135.6,35,100,1005,43,125,7,316,262,9999,44,1242,88,-11,-18,18.1,135.1,28,100,1006,48,135,6,313,264,9999,45,1221,78,-18,-28,18.1,135.1,28,100,1006,48,135,6,313,264,9999,45,1221,78,-18,-28,0
18.1,134.9,29,96,1006,45,134,5,308,264,9999,43,1202,76,-19,-31,18.4,134.5,27,94,1007,42,138,4,311,264,9999,42,1184,65,-34,-32,18.4,134.5,27,94,1007,42,138,4,311,264,9999,42,1184,65,-34,-32,0
18.6,134.7,25,100,1007,44,137,5,293,263,9999,42,1213,52,-35,-36,18.8,134.2,22,100,1011,39,129,4,301,264,9999,40,1182,44,-47,-21,18.8,134.2,22,100,1011,39,129,4,301,264,9999,40,1182,44,-47,-21,0
17.7,130.4,29,87,998,14,240,9,298,302,9999,66,796,90,134,77,18.1,129.6,40,123,996,18,240,7,305,301,9999,66,760,97,105,50,18.1,129.6,40,123,996,18,240,7,305,301,9999,66,760,97,105,50,0
18.8,130.1,35,24,994,12,227,12,296,300,9999,66,811,127,127,59,19.3,129,44,96,992,14,242,13,268,299,9999,68,700,121,134,86,19.3,129,44,96,992,14,242,13,268,299,9999,68,700,121,134,86,0
20.9,127.7,83,112,954,12,202,8,322,294,9999,71,615,262,181,75,21.5,127.2,84,121,941,15,188,9,319,293,9999,73,602,253,174,26,21.5,127.2,84,121,941,15,188,9,319,293,9999,73,602,253,174,26,1
22.7,126,118,97,925,10,196,9,348,289,9999,75,463,287,176,32,23.6,125.8,118,169,920,9,219,11,336,290,9999,75,408,295,214,46,23.6,125.8,118,169,920,9,219,11,336,290,9999,75,408,295,214,46,0
23.6,125.5,132,141,909,8,197,13,330,291,9999,74,379,302,199,88,24.7,124.8,127,94,912,10,111,12,326,287,9999,75,293,297,190,51,24.7,124.8,127,94,912,10,111,12,326,287,9999,75,293,297,190,51,0
24.4,124.9,131,102,908,14,110,11,329,290,9999,75,304,310,192,78,25.3,124.3,125,118,908,16,107,13,316,282,9999,76,242,324,193,53,25.3,124.3,125,118,908,16,107,13,316,282,9999,76,242,324,193,53,0
25.5,124.6,117,78,914,21,112,18,320,282,9999,75,275,281,169,38,26.9,123.3,112,82,922,12,47,13,308,289,9999,72,230,305,145,65,26.9,123.3,112,82,922,12,47,13,308,289,9999,72,230,305,145,65,0
26.4,123.4,123,106,916,14,71,11,304,287,9999,73,208,301,150,76,27,122.4,116,115,912,13,61,8,304,286,9999,72,157,323,166,89,27,122.4,116,115,912,13,61,8,304,286,9999,72,157,323,166,89,0
27,122.5,103,92,925,14,52,6,299,287,9999,74,163,280,129,61,27.3,121.9,90,102,929,7,35,7,318,280,9999,73,102,312,188,64,27.3,121.9,90,102,929,7,35,7,318,280,9999,73,102,312,188,64,0
27.5,122.1,101,60,929,7,34,10,326,281,9999,73,96,293,157,32,28.3,121.5,78,105,926,2,51,10,327,270,9999,70,0,304,181,95,28.3,121.5,78,105,926,2,51,10,327,270,9999,70,0,304,181,95,0
28.4,121.4,88,80,939,8,83,8,328,282,9999,70,-13,282,160,56,29.1,120.9,61,34,945,3,98,9,334,238,9999,71,-71,269,168,23,29.1,120.9,61,34,945,3,98,9,334,238,9999,71,-71,269,168,23,0
29,121,91,43,950,2,78,12,338,256,9999,70,-58,267,160,17,30.1,120.5,60,123,949,11,32,10,340,259,9999,72,-14,250,148,52,30.1,120.5,60,123,949,11,32,10,340,259,9999,72,-14,250,148,52,0
30.2,120.5,64,99,959,6,36,9,337,284,9999,72,-5,231,136,50,31,120.1,48,95,961,13,33,9,347,279,9999,72,-83,228,122,28,31,120.1,48,95,961,13,33,9,347,279,9999,72,-83,228,122,28,0
30.8,120.7,61,90,966,8,66,14,357,286,9999,74,-38,215,139,21,32.2,120.6,53,84,961,18,78,14,358,261,9999,74,-66,213,87,58,32.2,120.6,53,84,961,18,78,14,358,261,9999,74,-66,213,87,58,0
31.6,120.9,54,84,963,12,110,14,10,289,9999,76,-28,204,116,60,33,121.2,48,55,967,12,111,18,3,275,9999,74,28,219,94,84,33,121.2,48,55,967,12,111,18,3,275,9999,74,28,219,94,84,0
33.6,120.5,53,78,972,16,91,18,352,292,9999,72,-12,204,95,111,35.4,120.2,43,111,971,20,40,15,347,251,9999,69,50,210,109,68,35.4,120.2,43,111,971,20,40,15,347,251,9999,69,50,210,109,68,0
34.8,119.8,44,105,982,20,38,10,340,284,9999,67,17,166,88,48,35.7,119.4,40,79,983,28,42,7,331,256,9999,63,-24,163,80,-10,35.7,119.4,40,79,983,28,42,7,331,256,9999,63,-24,163,80,-10,0
35.9,119.5,26,95,984,29,32,10,340,283,9999,61,-29,110,90,35,36.8,119.1,36,110,987,28,42,6,312,250,9999,58,-38,127,81,45,36.8,119.1,36,110,987,28,42,6,312,250,9999,58,-38,127,81,45,0
38,120.6,46,116,974,31,47,9,263,247,9999,59,31,154,76,84,37.9,119.5,48,131,983,28,27,6,218,265,9999,55,62,132,90,67,37.9,119.5,48,131,983,28,27,6,218,265,9999,55,62,132,90,67,0
38.6,120.1,49,101,975,32,35,5,180,237,9999,57,98,119,89,89,38.1,120.1,48,71,979,29,25,3,142,258,9999,55,58,149,83,79,38.1,120.1,48,71,979,29,25,3,142,258,9999,55,58,149,83,79,0
16.8,125.3,35,97,1001,4,133,14,336,290,9999,63,299,109,29,48,18.1,124.7,45,179,1000,10,106,12,337,291,9999,65,247,119,67,47,18.1,124.7,45,179,1000,10,106,12,337,291,9999,65,247,119,67,47,1
17.8,124.5,35,179,1003,5,138,10,332,292,9999,64,226,115,56,58,18.7,124,44,58,998,13,141,10,355,291,9999,64,170,121,78,72,18.7,124,44,58,998,13,141,10,355,291,9999,64,170,121,78,72,1
19,124.2,45,74,998,11,117,7,8,288,9999,63,197,130,77,78,19.7,124.3,50,133,995,16,169,10,6,284,9999,64,240,132,65,88,19.7,124.3,50,133,995,16,169,10,6,284,9999,64,240,132,65,88,0
19.9,123.9,51,108,994,12,169,11,5,287,9999,62,221,133,68,98,21,124,54,102,990,12,162,8,10,289,9999,64,324,138,53,118,21,124,54,102,990,12,162,8,10,289,9999,64,324,138,53,118,0
20.9,124,60,105,985,8,150,4,32,290,9999,63,315,148,51,112,21.2,124.2,60,87,981,14,141,5,35,286,9999,64,354,158,51,102,21.2,124.2,60,87,981,14,141,5,35,286,9999,64,354,158,51,102,0
21.4,124.2,67,91,980,16,123,4,25,286,9999,62,351,161,52,103,21.8,124.4,74,90,972,21,136,4,39,280,9999,63,353,168,24,39,21.8,124.4,74,90,972,21,136,4,39,280,9999,63,353,168,24,39,0
22.1,124.6,85,50,972,22,137,7,54,276,9999,64,359,198,34,96,22.5,125.2,80,89,960,17,118,6,49,278,9999,66,399,192,38,83,22.5,125.2,80,89,960,17,118,6,49,278,9999,66,399,192,38,83,1
22.5,125.1,74,114,970,13,115,5,51,277,9999,65,389,186,31,114,22.8,125.5,76,109,969,18,124,5,32,282,9999,66,412,192,54,84,22.8,125.5,76,109,969,18,124,5,32,282,9999,66,412,192,54,84,1
23,125.4,81,107,966,19,120,6,360,283,9999,64,393,196,52,106,23.6,125.4,87,72,963,19,118,6,360,285,9999,65,369,199,66,82,23.6,125.4,87,72,963,19,118,6,360,285,9999,65,369,199,66,82,1
23.5,125.4,97,93,958,21,121,7,15,284,9999,64,372,225,56,75,24.2,125.6,97,98,951,15,110,8,3,283,9999,65,376,220,76,72,24.2,125.6,97,98,951,15,110,8,3,283,9999,65,376,220,76,72,0
24.1,125.4,118,116,930,14,119,9,360,283,9999,65,357,256,73,91,25,125.4,113,107,929,11,65,9,357,280,9999,66,353,254,90,120,25,125.4,113,107,929,11,65,9,357,280,9999,66,353,254,90,120,0
25,125.3,123,100,932,9,90,8,360,281,9999,65,342,261,87,154,25.8,125.3,112,74,930,11,57,9,357,282,9999,66,350,260,80,117,25.8,125.3,112,74,930,11,57,9,357,282,9999,66,350,260,80,117,0
25.7,125.3,119,74,928,15,79,11,355,280,9999,65,348,269,92,116,26.8,125.2,117,87,924,15,66,12,354,284,9999,66,380,267,67,85,26.8,125.2,117,87,924,15,66,12,354,284,9999,66,380,267,67,85,0
26.8,125.2,118,88,928,17,65,14,356,284,9999,65,380,263,72,93,28.2,125.1,118,108,929,17,47,15,355,284,9999,65,328,271,75,98,28.2,125.1,118,108,929,17,47,15,355,284,9999,65,328,271,75,98,0
28.1,125.1,119,84,930,14,51,17,357,282,9999,65,331,270,76,111,29.8,125,117,82,926,22,23,18,354,280,9999,64,290,275,69,106,29.8,125,117,82,926,22,23,18,354,280,9999,64,290,275,69,106,0
29.6,125.2,108,83,936,20,26,20,355,280,9999,64,312,258,72,118,31.6,125,111,133,938,26,33,20,353,270,9999,63,293,260,97,50,31.6,125,111,133,938,26,33,20,353,270,9999,63,293,260,97,50,0
31.2,125,98,101,946,24,24,20,355,273,9999,62,297,246,89,52,33.2,124.8,86,60,952,22,44,23,357,256,9999,60,206,247,93,94,33.2,124.8,86,60,952,22,44,23,357,256,9999,60,206,247,93,94,0
33.7,124.9,91,102,951,26,38,25,358,257,9999,60,170,251,77,111,36.2,124.8,81,100,954,32,29,25,360,254,9999,57,139,251,64,129,36.2,124.8,81,100,954,32,29,25,360,254,9999,57,139,251,64,129,0
36,125,74,112,963,30,22,27,3,255,9999,57,133,238,70,112,38.7,125.2,51,118,968,40,29,26,6,236,9999,50,-10,211,28,79,38.7,125.2,51,118,968,40,29,26,6,236,9999,50,-10,211,28,79,0
37.9,125.3,94,97,966,37,22,30,15,249,9999,51,-18,243,23,95,40.8,126.3,54,78,977,43,38,32,17,205,9999,48,-131,190,35,79,40.8,126.3,54,78,977,43,38,32,17,205,9999,48,-131,190,35,79,0
40.5,126.1,58,105,975,42,33,41,8,210,9999,47,-122,136,49,73,44.6,126.9,33,114,985,53,40,31,18,205,9999,45,-383,157,95,101,44.6,126.9,33,114,985,53,40,31,18,205,9999,45,-383,157,95,101,0
20.6,153.9,35,187,999,10,95,16,329,300,9999,60,2101,79,91,-10,22,153,57,76,1000,12,99,17,309,297,9999,59,1920,93,71,3,22,153,57,76,1000,12,99,17,309,297,9999,59,1920,93,71,3,0
22.7,152,45,88,992,11,80,23,302,295,9999,58,1795,90,57,32,23.9,149.9,51,96,997,13,54,22,297,296,9999,60,1561,109,62,102,23.9,149.9,51,96,997,13,54,22,297,296,9999,60,1561,109,62,102,1
23.8,150,45,111,996,13,78,23,293,292,9999,59,1576,106,54,105,24.7,147.7,41,93,1000,11,63,20,298,294,9999,60,1367,98,40,14,24.7,147.7,41,93,1000,11,63,20,298,294,9999,60,1367,98,40,14,1
24.7,148.1,54,92,991,11,46,18,303,293,9999,58,1388,129,41,56,25.7,146.4,51,123,993,7,29,18,301,290,9999,59,1207,122,35,-32,25.7,146.4,51,123,993,7,29,18,301,290,9999,59,1207,122,35,-32,1
25.6,146.4,64,120,981,10,35,17,307,290,9999,59,1216,154,42,-14,26.6,144.9,66,144,984,11,37,17,309,291,9999,60,1051,157,23,-30,26.6,144.9,66,144,984,11,37,17,309,291,9999,60,1051,157,23,-30,1
26.7,144.9,80,96,976,11,48,18,316,291,9999,59,1041,181,13,-25,28,143.5,75,88,968,9,54,18,314,284,9999,59,853,172,-1,-32,28,143.5,75,88,968,9,54,18,314,284,9999,59,853,172,-1,-32,1
27.9,143.2,95,113,963,7,45,18,310,285,9999,59,849,191,4,-38,29.1,141.6,91,69,960,3,129,17,316,285,9999,59,662,177,-26,-5,29.1,141.6,91,69,960,3,129,17,316,285,9999,59,662,177,-26,-5,0
28.9,141.8,108,5,950,6,100,17,323,285,9999,59,690,199,-32,-9,30.3,140.6,111,109,944,3,186,17,322,285,9999,59,504,195,-58,9,30.3,140.6,111,109,944,3,186,17,322,285,9999,59,504,195,-58,9,0
29.9,140.8,117,98,942,6,198,18,328,285,9999,60,552,194,-46,-7,31.4,139.7,126,83,937,2,148,17,331,287,9999,58,363,192,-75,53,31.4,139.7,126,83,937,2,148,17,331,287,9999,58,363,192,-75,53,0
31,139.8,115,63,941,4,235,18,343,286,9999,57,409,174,-74,-2,32.7,139.2,121,110,937,5,111,16,347,284,9999,57,213,173,-110,30,32.7,139.2,121,110,937,5,111,16,347,284,9999,57,213,173,-110,30,0
33,139,109,121,945,8,91,13,356,286,9999,56,178,161,-126,19,34.3,138.9,110,115,947,10,107,13,11,281,9999,56,33,156,-106,36,34.3,138.9,110,115,947,10,107,13,11,281,9999,56,33,156,-106,36,0
34,139,107,94,951,11,93,15,30,283,9999,55,67,142,-119,41,35.3,139.9,96,144,958,13,115,15,33,261,9999,56,-9,149,-89,15,35.3,139.9,96,144,958,13,115,15,33,261,9999,56,-9,149,-89,15,0
35.3,139.6,99,121,958,12,121,14,39,275,9999,55,0,137,-92,-2,36.4,140.7,79,76,970,11,105,14,49,237,9999,55,6,130,-113,4,36.4,140.7,79,76,970,11,105,14,49,237,9999,55,6,130,-113,4,0
36.3,141,73,81,979,12,112,15,53,240,9999,54,34,115,-116,5,37.2,142.5,62,150,983,19,108,16,56,241,9999,55,133,103,-130,31,37.2,142.5,62,150,983,19,108,16,56,241,9999,55,133,103,-130,31,0
37.3,142.4,65,117,980,18,99,18,60,248,9999,54,124,107,-119,40,38.2,144.4,62,154,985,26,113,18,60,239,9999,55,236,103,-115,-16,38.2,144.4,62,154,985,26,113,18,60,239,9999,55,236,103,-115,-16,0
39,146.5,45,72,992,24,122,19,65,235,9999,52,397,81,-62,7,39.8,148.7,44,100,997,24,106,20,67,229,9999,52,467,86,-40,26,39.8,148.7,44,100,997,24,106,20,67,229,9999,52,467,86,-40,26,0
14.2,154.1,51,89,996,4,204,11,270,301,9999,61,2280,164,121,99,14.2,153,67,83,984,10,186,11,278,299,9999,62,2220,180,135,95,14.2,153,67,83,984,10,186,11,278,299,9999,62,2220,180,135,95,1
14.9,151.1,68,148,983,15,191,15,278,299,9999,62,2200,209,143,86,15.1,149.6,80,122,968,15,181,14,280,298,9999,64,2163,219,151,94,15.1,149.6,80,122,968,15,181,14,280,298,9999,64,2163,219,151,94,1
15.5,148.2,130,94,924,10,213,14,290,298,9999,63,2153,284,141,110,16,146.8,131,125,912,11,214,14,289,297,9999,64,2153,290,163,83,16,146.8,131,125,912,11,214,14,289,297,9999,64,2153,290,163,83,0
16.5,145,138,138,912,12,235,13,292,295,9999,65,2102,327,184,126,17,143.7,134,125,905,13,211,12,300,293,9999,64,1998,344,188,131,17,143.7,134,125,905,13,211,12,300,293,9999,64,1998,344,188,131,0
16.9,143.7,134,139,912,7,215,10,312,292,9999,65,2008,360,178,141,17.6,142.9,122,81,909,14,216,12,321,288,9999,65,1905,364,181,155,17.6,142.9,122,81,909,14,216,12,321,288,9999,65,1905,364,181,155,0
17.7,142.6,135,81,912,15,234,11,316,287,9999,66,1883,402,177,159,18.5,141.8,127,55,902,9,207,10,313,284,9999,66,1771,392,198,134,18.5,141.8,127,55,902,9,207,10,313,284,9999,66,1771,392,198,134,0
11.6,151.3,60,66,994,17,122,10,282,296,9999,58,1878,134,38,77,11.8,150.3,67,112,984,18,94,9,287,295,9999,58,1850,143,33,91,11.8,150.3,67,112,984,18,94,9,287,295,9999,58,1850,143,33,91,0
12.2,150.4,64,125,986,12,104,7,286,294,9999,57,1895,139,29,106,12.4,149.7,87,104,976,15,77,7,308,293,9999,57,1885,148,21,117,12.4,149.7,87,104,976,15,77,7,308,293,9999,57,1885,148,21,117,1
12.8,149.8,70,70,984,15,96,9,325,292,9999,55,1931,130,19,123,13.5,149.3,81,69,974,17,90,10,322,292,9999,56,1984,136,13,68,13.5,149.3,81,69,974,17,90,10,322,292,9999,56,1984,136,13,68,1
14.1,148.2,94,144,967,11,80,12,313,292,9999,56,2006,157,23,76,14.9,147.3,102,24,954,11,45,11,312,292,9999,56,2057,158,30,78,14.9,147.3,102,24,954,11,45,11,312,292,9999,56,2057,158,30,78,1
14.7,147.6,94,13,962,9,36,10,320,294,9999,56,2047,156,30,80,15.5,146.9,84,67,964,5,3,11,318,294,9999,56,2104,163,28,56,15.5,146.9,84,67,964,5,3,11,318,294,9999,56,2104,163,28,56,0
15.4,146.8,106,94,953,10,44,12,319,293,9999,54,2090,186,32,48,16.3,146,109,56,946,8,59,12,320,291,9999,55,2155,174,23,-1,16.3,146,109,56,946,8,59,12,320,291,9999,55,2155,174,23,-1,0
17.1,145,116,124,948,3,164,13,319,289,9999,54,2038,175,12,9,18.1,144.1,116,116,941,2,196,12,323,289,9999,55,1902,182,19,30,18.1,144.1,116,116,941,2,196,12,323,289,9999,55,1902,182,19,30,0
32,146,74,180,977,39,74,23,52,258,9999,50,636,171,-11,123,33.4,148.1,92,167,979,41,68,21,53,249,9999,47,724,175,-2,163,33.4,148.1,92,167,979,41,68,21,53,249,9999,47,724,175,-2,163,0
